House_ID,Month,Average_Units,Current_Units,Theft_Label,Difference,Deviation_%,Usage_Ratio,High_Usage_Flag,Low_Usage_Flag,Target,Month_Encoded,Prediction,Theft_Status,AI_Reason
H2368,Jan,280,273,0.0,-7,-2.5,0.975,0,0,0.0,4.0,0,Normal,Normal usage
H2368,Feb,235,210,0.0,-25,-10.638297872340425,0.8936170212765957,0,0,0.0,3.0,0,Normal,Normal usage
H2368,Mar,235,252,0.0,17,7.234042553191489,1.0723404255319149,0,0,0.0,7.0,0,Normal,Normal usage
H2368,Apr,235,247,0.0,12,5.106382978723404,1.0510638297872341,0,0,0.0,0.0,0,Normal,Normal usage
H2368,May,334,348,0.0,14,4.191616766467066,1.0419161676646707,0,0,0.0,8.0,0,Normal,Normal usage
H2368,Jun,370,367,0.0,-3,-0.8108108108108109,0.9918918918918919,0,0,0.0,6.0,0,Normal,Normal usage
H2368,Jul,367,376,0.0,9,2.452316076294278,1.0245231607629428,0,0,0.0,5.0,0,Normal,Normal usage
H2368,Aug,235,206,0.0,-29,-12.340425531914894,0.8765957446808511,0,0,0.0,1.0,0,Normal,Normal usage
H2368,Sep,235,233,0.0,-2,-0.851063829787234,0.9914893617021276,0,0,0.0,11.0,0,Normal,Normal usage
H2368,Oct,235,262,0.0,27,11.48936170212766,1.1148936170212767,0,0,0.0,10.0,0,Normal,Normal usage
H2368,Nov,235,720,1.0,485,206.38297872340425,3.0638297872340425,1,0,1.0,9.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H2368,Dec,290,301,0.0,11,3.793103448275862,1.0379310344827586,0,0,0.0,2.0,0,Normal,Normal usage
H2369,Jan,469,353,1.0,-116,-24.733475479744136,0.7526652452025586,0,0,0.0,4.0,0,Normal,Normal usage
H2369,Feb,395,399,0.0,4,1.0126582278481013,1.010126582278481,0,0,0.0,3.0,0,Normal,Normal usage
H2369,Mar,395,420,0.0,25,6.329113924050633,1.0632911392405062,1,0,0.0,7.0,0,Normal,Very high usage detected
H2369,Apr,395,305,1.0,-90,-22.78481012658228,0.7721518987341772,0,0,0.0,0.0,0,Normal,Normal usage
H2369,May,525,542,0.0,17,3.2380952380952377,1.0323809523809524,1,0,0.0,8.0,0,Normal,Very high usage detected
H2369,Jun,488,472,0.0,-16,-3.278688524590164,0.9672131147540983,1,0,0.0,6.0,0,Normal,Very high usage detected
H2369,Jul,494,519,0.0,25,5.060728744939271,1.0506072874493928,1,0,0.0,5.0,0,Normal,Very high usage detected
H2369,Aug,395,383,0.0,-12,-3.0379746835443036,0.9696202531645569,0,0,0.0,1.0,0,Normal,Normal usage
H2369,Sep,395,365,0.0,-30,-7.59493670886076,0.9240506329113924,0,0,0.0,11.0,0,Normal,Normal usage
H2369,Oct,395,268,1.0,-127,-32.151898734177216,0.6784810126582278,0,0,1.0,10.0,1,Suspicious,Normal usage
H2369,Nov,395,425,0.0,30,7.59493670886076,1.0759493670886076,1,0,0.0,9.0,0,Normal,Very high usage detected
H2369,Dec,452,476,0.0,24,5.3097345132743365,1.0530973451327434,1,0,0.0,2.0,0,Normal,Very high usage detected
H2370,Jan,357,370,0.0,13,3.6414565826330536,1.0364145658263306,0,0,0.0,4.0,0,Normal,Normal usage
H2370,Feb,303,305,0.0,2,0.6600660066006601,1.0066006600660067,0,0,0.0,3.0,0,Normal,Normal usage
H2370,Mar,303,315,0.0,12,3.9603960396039604,1.0396039603960396,0,0,0.0,7.0,0,Normal,Normal usage
H2370,Apr,303,313,0.0,10,3.3003300330033,1.033003300330033,0,0,0.0,0.0,0,Normal,Normal usage
H2370,May,426,296,1.0,-130,-30.51643192488263,0.6948356807511737,0,0,1.0,8.0,1,Suspicious,Normal usage
H2370,Jun,400,424,0.0,24,6.0,1.06,1,0,0.0,6.0,0,Normal,Very high usage detected
H2370,Jul,394,410,0.0,16,4.060913705583756,1.0406091370558375,1,0,0.0,5.0,0,Normal,Very high usage detected
H2370,Aug,303,288,0.0,-15,-4.9504950495049505,0.9504950495049505,0,0,0.0,1.0,0,Normal,Normal usage
H2370,Sep,303,323,0.0,20,6.6006600660066,1.066006600660066,0,0,0.0,11.0,0,Normal,Normal usage
H2370,Oct,303,273,0.0,-30,-9.900990099009901,0.900990099009901,0,0,0.0,10.0,0,Normal,Normal usage
H2370,Nov,303,325,0.0,22,7.2607260726072615,1.0726072607260726,0,0,0.0,9.0,0,Normal,Normal usage
H2370,Dec,380,408,0.0,28,7.368421052631578,1.0736842105263158,1,0,0.0,2.0,0,Normal,Very high usage detected
H2371,Jan,360,334,0.0,-26,-7.222222222222221,0.9277777777777778,0,0,0.0,4.0,0,Normal,Normal usage
H2371,Feb,305,303,0.0,-2,-0.6557377049180327,0.9934426229508196,0,0,0.0,3.0,0,Normal,Normal usage
H2371,Mar,305,326,0.0,21,6.885245901639345,1.0688524590163935,0,0,0.0,7.0,0,Normal,Normal usage
H2371,Apr,305,309,0.0,4,1.3114754098360655,1.0131147540983607,0,0,0.0,0.0,0,Normal,Normal usage
H2371,May,406,378,0.0,-28,-6.896551724137931,0.9310344827586207,0,0,0.0,8.0,0,Normal,Normal usage
H2371,Jun,409,417,0.0,8,1.9559902200488997,1.019559902200489,1,0,0.0,6.0,0,Normal,Very high usage detected
H2371,Jul,403,398,0.0,-5,-1.240694789081886,0.9875930521091811,0,0,0.0,5.0,0,Normal,Normal usage
H2371,Aug,305,320,0.0,15,4.918032786885246,1.0491803278688525,0,0,0.0,1.0,0,Normal,Normal usage
H2371,Sep,305,327,0.0,22,7.213114754098362,1.0721311475409836,0,0,0.0,11.0,0,Normal,Normal usage
H2371,Oct,305,225,1.0,-80,-26.229508196721312,0.7377049180327869,0,0,0.0,10.0,0,Normal,Normal usage
H2371,Nov,305,301,0.0,-4,-1.3114754098360655,0.9868852459016394,0,0,0.0,9.0,0,Normal,Normal usage
H2371,Dec,358,373,0.0,15,4.189944134078212,1.041899441340782,0,0,0.0,2.0,0,Normal,Normal usage
H2372,Jan,392,413,0.0,21,5.357142857142857,1.0535714285714286,1,0,0.0,4.0,0,Normal,Very high usage detected
H2372,Feb,330,696,1.0,366,110.9090909090909,2.109090909090909,1,0,1.0,3.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H2372,Mar,330,328,0.0,-2,-0.6060606060606061,0.9939393939393939,0,0,0.0,7.0,0,Normal,Normal usage
H2372,Apr,330,360,0.0,30,9.090909090909092,1.0909090909090908,0,0,0.0,0.0,0,Normal,Normal usage
H2372,May,471,460,0.0,-11,-2.335456475583864,0.9766454352441614,1,0,0.0,8.0,0,Normal,Very high usage detected
H2372,Jun,423,448,0.0,25,5.91016548463357,1.0591016548463357,1,0,0.0,6.0,0,Normal,Very high usage detected
H2372,Jul,469,474,0.0,5,1.0660980810234542,1.0106609808102345,1,0,0.0,5.0,0,Normal,Very high usage detected
H2372,Aug,330,805,1.0,475,143.93939393939394,2.4393939393939394,1,0,1.0,1.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H2372,Sep,330,308,0.0,-22,-6.666666666666667,0.9333333333333333,0,0,0.0,11.0,0,Normal,Normal usage
H2372,Oct,330,335,0.0,5,1.5151515151515151,1.0151515151515151,0,0,0.0,10.0,0,Normal,Normal usage
H2372,Nov,330,336,0.0,6,1.8181818181818181,1.018181818181818,0,0,0.0,9.0,0,Normal,Normal usage
H2372,Dec,373,392,0.0,19,5.093833780160858,1.0509383378016086,0,0,0.0,2.0,0,Normal,Normal usage
H2373,Jan,325,307,0.0,-18,-5.538461538461538,0.9446153846153846,0,0,0.0,4.0,0,Normal,Normal usage
H2373,Feb,281,263,0.0,-18,-6.405693950177936,0.9359430604982206,0,0,0.0,3.0,0,Normal,Normal usage
H2373,Mar,281,287,0.0,6,2.135231316725979,1.0213523131672597,0,0,0.0,7.0,0,Normal,Normal usage
H2373,Apr,281,272,0.0,-9,-3.202846975088968,0.9679715302491103,0,0,0.0,0.0,0,Normal,Normal usage
H2373,May,380,364,0.0,-16,-4.2105263157894735,0.9578947368421052,0,0,0.0,8.0,0,Normal,Normal usage
H2373,Jun,370,389,0.0,19,5.135135135135135,1.0513513513513513,0,0,0.0,6.0,0,Normal,Normal usage
H2373,Jul,393,411,0.0,18,4.580152671755725,1.0458015267175573,1,0,0.0,5.0,0,Normal,Very high usage detected
H2373,Aug,281,300,0.0,19,6.761565836298933,1.0676156583629892,0,0,0.0,1.0,0,Normal,Normal usage
H2373,Sep,281,262,0.0,-19,-6.761565836298933,0.9323843416370107,0,0,0.0,11.0,0,Normal,Normal usage
H2373,Oct,281,255,0.0,-26,-9.252669039145907,0.9074733096085409,0,0,0.0,10.0,0,Normal,Normal usage
H2373,Nov,281,602,1.0,321,114.23487544483986,2.1423487544483986,1,0,1.0,9.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H2373,Dec,350,359,0.0,9,2.571428571428571,1.0257142857142858,0,0,0.0,2.0,0,Normal,Normal usage
H2374,Jan,339,331,0.0,-8,-2.359882005899705,0.976401179941003,0,0,0.0,4.0,0,Normal,Normal usage
H2374,Feb,260,170,1.0,-90,-34.61538461538461,0.6538461538461539,0,0,1.0,3.0,1,Suspicious,Normal usage
H2374,Mar,260,241,0.0,-19,-7.307692307692308,0.926923076923077,0,0,0.0,7.0,0,Normal,Normal usage
H2374,Apr,260,284,0.0,24,9.230769230769232,1.0923076923076922,0,0,0.0,0.0,0,Normal,Normal usage
H2374,May,408,381,0.0,-27,-6.61764705882353,0.9338235294117647,0,0,0.0,8.0,0,Normal,Normal usage
H2374,Jun,343,346,0.0,3,0.8746355685131195,1.0087463556851313,0,0,0.0,6.0,0,Normal,Normal usage
H2374,Jul,342,313,0.0,-29,-8.47953216374269,0.9152046783625731,0,0,0.0,5.0,0,Normal,Normal usage
H2374,Aug,260,273,0.0,13,5.0,1.05,0,0,0.0,1.0,0,Normal,Normal usage
H2374,Sep,260,252,0.0,-8,-3.076923076923077,0.9692307692307692,0,0,0.0,11.0,0,Normal,Normal usage
H2374,Oct,260,276,0.0,16,6.153846153846154,1.0615384615384615,0,0,0.0,10.0,0,Normal,Normal usage
H2374,Nov,260,277,0.0,17,6.538461538461539,1.0653846153846154,0,0,0.0,9.0,0,Normal,Normal usage
H2374,Dec,319,342,0.0,23,7.210031347962382,1.0721003134796239,0,0,0.0,2.0,0,Normal,Normal usage
H2375,Jan,266,241,0.0,-25,-9.398496240601503,0.9060150375939849,0,0,0.0,4.0,0,Normal,Normal usage
H2375,Feb,211,190,0.0,-21,-9.95260663507109,0.9004739336492891,0,0,0.0,3.0,0,Normal,Normal usage
H2375,Mar,211,200,0.0,-11,-5.213270142180095,0.9478672985781991,0,0,0.0,7.0,0,Normal,Normal usage
H2375,Apr,211,214,0.0,3,1.4218009478672986,1.014218009478673,0,0,0.0,0.0,0,Normal,Normal usage
H2375,May,334,352,0.0,18,5.389221556886228,1.0538922155688624,0,0,0.0,8.0,0,Normal,Normal usage
H2375,Jun,291,261,0.0,-30,-10.309278350515463,0.8969072164948454,0,0,0.0,6.0,0,Normal,Normal usage
H2375,Jul,316,301,0.0,-15,-4.746835443037975,0.9525316455696202,0,0,0.0,5.0,0,Normal,Normal usage
H2375,Aug,211,200,0.0,-11,-5.213270142180095,0.9478672985781991,0,0,0.0,1.0,0,Normal,Normal usage
H2375,Sep,211,204,0.0,-7,-3.3175355450236967,0.966824644549763,0,0,0.0,11.0,0,Normal,Normal usage
H2375,Oct,211,188,0.0,-23,-10.90047393364929,0.8909952606635071,0,0,0.0,10.0,0,Normal,Normal usage
H2375,Nov,211,231,0.0,20,9.47867298578199,1.09478672985782,0,0,0.0,9.0,0,Normal,Normal usage
H2375,Dec,281,270,0.0,-11,-3.9145907473309607,0.9608540925266904,0,0,0.0,2.0,0,Normal,Normal usage
H2376,Jan,414,399,0.0,-15,-3.6231884057971016,0.9637681159420289,0,0,0.0,4.0,0,Normal,Normal usage
H2376,Feb,364,749,1.0,385,105.76923076923077,2.0576923076923075,1,0,1.0,3.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H2376,Mar,364,338,0.0,-26,-7.142857142857142,0.9285714285714286,0,0,0.0,7.0,0,Normal,Normal usage
H2376,Apr,364,355,0.0,-9,-2.4725274725274726,0.9752747252747253,0,0,0.0,0.0,0,Normal,Normal usage
H2376,May,495,507,0.0,12,2.4242424242424243,1.0242424242424242,1,0,0.0,8.0,0,Normal,Very high usage detected
H2376,Jun,467,472,0.0,5,1.070663811563169,1.0107066381156318,1,0,0.0,6.0,0,Normal,Very high usage detected
H2376,Jul,452,424,0.0,-28,-6.1946902654867255,0.9380530973451328,1,0,0.0,5.0,0,Normal,Very high usage detected
H2376,Aug,364,345,0.0,-19,-5.21978021978022,0.9478021978021978,0,0,0.0,1.0,0,Normal,Normal usage
H2376,Sep,364,355,0.0,-9,-2.4725274725274726,0.9752747252747253,0,0,0.0,11.0,0,Normal,Normal usage
H2376,Oct,364,368,0.0,4,1.098901098901099,1.010989010989011,0,0,0.0,10.0,0,Normal,Normal usage
H2376,Nov,364,372,0.0,8,2.197802197802198,1.021978021978022,0,0,0.0,9.0,0,Normal,Normal usage
H2376,Dec,419,416,0.0,-3,-0.7159904534606205,0.9928400954653938,1,0,0.0,2.0,0,Normal,Very high usage detected
H2377,Jan,365,352,0.0,-13,-3.5616438356164384,0.9643835616438357,0,0,0.0,4.0,0,Normal,Normal usage
H2377,Feb,300,273,0.0,-27,-9.0,0.91,0,0,0.0,3.0,0,Normal,Normal usage
H2377,Mar,300,328,0.0,28,9.333333333333334,1.0933333333333333,0,0,0.0,7.0,0,Normal,Normal usage
H2377,Apr,300,330,0.0,30,10.0,1.1,0,0,0.0,0.0,0,Normal,Normal usage
H2377,May,443,429,0.0,-14,-3.160270880361174,0.9683972911963883,1,0,0.0,8.0,0,Normal,Very high usage detected
H2377,Jun,389,363,0.0,-26,-6.683804627249357,0.9331619537275064,0,0,0.0,6.0,0,Normal,Normal usage
H2377,Jul,398,419,0.0,21,5.276381909547738,1.0527638190954773,1,0,0.0,5.0,0,Normal,Very high usage detected
H2377,Aug,300,303,0.0,3,1.0,1.01,0,0,0.0,1.0,0,Normal,Normal usage
H2377,Sep,300,296,0.0,-4,-1.3333333333333335,0.9866666666666667,0,0,0.0,11.0,0,Normal,Normal usage
H2377,Oct,300,307,0.0,7,2.3333333333333335,1.0233333333333334,0,0,0.0,10.0,0,Normal,Normal usage
H2377,Nov,300,319,0.0,19,6.333333333333334,1.0633333333333332,0,0,0.0,9.0,0,Normal,Normal usage
H2377,Dec,345,334,0.0,-11,-3.1884057971014492,0.9681159420289855,0,0,0.0,2.0,0,Normal,Normal usage
H2378,Jan,341,323,0.0,-18,-5.278592375366569,0.9472140762463344,0,0,0.0,4.0,0,Normal,Normal usage
H2378,Feb,264,672,1.0,408,154.54545454545453,2.5454545454545454,1,0,1.0,3.0,1,Suspicious,"Unusually high consumption, Usage ratio too high, Very high usage detected"
H2378,Mar,264,287,0.0,23,8.712121212121213,1.0871212121212122,0,0,0.0,7.0,0,Normal,Normal usage
H2378,Apr,264,285,0.0,21,7.954545454545454,1.0795454545454546,0,0,0.0,0.0,0,Normal,Normal usage
H2378,May,387,406,0.0,19,4.909560723514212,1.049095607235142,1,0,0.0,8.0,0,Normal,Very high usage detected
H2378,Jun,350,377,0.0,27,7.7142857142857135,1.0771428571428572,0,0,0.0,6.0,0,Normal,Normal usage
H2378,Jul,381,361,0.0,-20,-5.2493438320209975,0.94750656167979,0,0,0.0,5.0,0,Normal,Normal usage
H2378,Aug,264,271,0.0,7,2.6515151515151514,1.0265151515151516,0,0,0.0,1.0,0,Normal,Normal usage
H2378,Sep,264,293,0.0,29,10.984848484848484,1.1098484848484849,0,0,0.0,11.0,0,Normal,Normal usage
H2378,Oct,264,248,0.0,-16,-6.0606060606060606,0.9393939393939394,0,0,0.0,10.0,0,Normal,Normal usage
H2378,Nov,264,250,0.0,-14,-5.303030303030303,0.946969696969697,0,0,0.0,9.0,0,Normal,Normal usage
H2378,Dec,317,319,0.0,2,0.6309148264984227,1.0063091482649842,0,0,0.0,2.0,0,Normal,Normal usage
H2379,Jan,264,248,0.0,-16,-6.0606060606060606,0.9393939393939394,0,0,0.0,4.0,0,Normal,Normal usage
H2379,Feb,203,183,0.0,-20,-9.852216748768473,0.9014778325123153,0,0,0.0,3.0,0,Normal,Normal usage
H2379,Mar,203,212,0.0,9,4.433497536945813,1.0443349753694582,0,0,0.0,7.0,0,Normal,Normal usage
H2379,Apr,203,211,0.0,8,3.9408866995073892,1.0394088669950738,0,0,0.0,0.0,0,Normal,Normal usage
H2379,May,342,346,0.0,4,1.1695906432748537,1.0116959064327486,0,0,0.0,8.0,0,Normal,Normal usage
H2379,Jun,334,314,0.0,-20,-5.9880239520958085,0.9401197604790419,0,0,0.0,6.0,0,Normal,Normal usage
H2379,Jul,283,267,0.0,-16,-5.6537102473498235,0.9434628975265018,0,0,0.0,5.0,0,Normal,Normal usage
H2379,Aug,203,233,0.0,30,14.77832512315271,1.1477832512315271,0,0,0.0,1.0,0,Normal,Normal usage
H2379,Sep,203,182,0.0,-21,-10.344827586206897,0.896551724137931,0,0,0.0,11.0,0,Normal,Normal usage
H2379,Oct,203,177,0.0,-26,-12.807881773399016,0.8719211822660099,0,0,0.0,10.0,0,Normal,Normal usage
H2379,Nov,203,187,0.0,-16,-7.8817733990147785,0.9211822660098522,0,0,0.0,9.0,0,Normal,Normal usage
H2379,Dec,252,282,0.0,30,11.904761904761903,1.119047619047619,0,0,0.0,2.0,0,Normal,Normal usage
H2380,Jan,239,214,0.0,-25,-10.460251046025103,0.895397489539749,0,0,0.0,4.0,0,Normal,Normal usage
H2380,Feb,182,153,0.0,-29,-15.934065934065933,0.8406593406593407,0,0,0.0,3.0,0,Normal,Normal usage
H2380,Mar,182,165,0.0,-17,-9.340659340659341,0.9065934065934066,0,0,0.0,7.0,0,Normal,Normal usage
H2380,Apr,182,209,0.0,27,14.835164835164836,1.1483516483516483,0,0,0.0,0.0,0,Normal,Normal usage
H2380,May,270,293,0.0,23,8.518518518518519,1.0851851851851853,0,0,0.0,8.0,0,Normal,Normal usage
H2380,Jun,280,301,0.0,21,7.5,1.075,0,0,0.0,6.0,0,Normal,Normal usage
H2380,Jul,272,272,0.0,0,0.0,1.0,0,0,0.0,5.0,0,Normal,Normal usage
H2380,Aug,182,206,0.0,24,13.186813186813188,1.1318681318681318,0,0,0.0,1.0,0,Normal,Normal usage
H2380,Sep,182,206,0.0,24,13.186813186813188,1.1318681318681318,0,0,0.0,11.0,0,Normal,Normal usage
H2380,Oct,182,211,0.0,29,15.934065934065933,1.1593406593406594,0,0,0.0,10.0,0,Normal,Normal usage
H2380,Nov,182,178,0.0,-4,-2.197802197802198,0.978021978021978,0,0,0.0,9.0,0,Normal,Normal usage
H2380,Dec,243,236,0.0,-7,-2.880658436213992,0.9711934156378601,0,0,0.0,2.0,0,Normal,Normal usage
H2381,Jan,389,419,0.0,30,7.712082262210797,1.077120822622108,1,0,0.0,4.0,0,Normal,Very high usage detected
H2381,Feb,314,299,0.0,-15,-4.777070063694268,0.9522292993630573,0,0,0.0,3.0,0,Normal,Normal usage
H2381,Mar,314,287,0.0,-27,-8.598726114649681,0.9140127388535032,0,0,0.0,7.0,0,Normal,Normal usage
H2381,Apr,314,341,0.0,27,8.598726114649681,1.085987261146497,0,0,0.0,0.0,0,Normal,Normal usage
H2381,May,431,454,0.0,23,5.336426914153132,1.0533642691415313,1,0,0.0,8.0,0,Normal,Very high usage detected
H2381,Jun,436,423,0.0,-13,-2.981651376146789,0.9701834862385321,1,0,0.0,6.0,0,Normal,Very high usage detected
H2381,Jul,419,398,0.0,-21,-5.011933174224343,0.9498806682577565,0,0,0.0,5.0,0,Normal,Normal usage
H2381,Aug,314,340,0.0,26,8.280254777070063,1.0828025477707006,0,0,0.0,1.0,0,Normal,Normal usage
H2381,Sep,314,318,0.0,4,1.2738853503184715,1.0127388535031847,0,0,0.0,11.0,0,Normal,Normal usage
H2381,Oct,314,290,0.0,-24,-7.643312101910828,0.9235668789808917,0,0,0.0,10.0,0,Normal,Normal usage
H2381,Nov,314,312,0.0,-2,-0.6369426751592357,0.9936305732484076,0,0,0.0,9.0,0,Normal,Normal usage
H2381,Dec,375,392,0.0,17,4.533333333333333,1.0453333333333332,0,0,0.0,2.0,0,Normal,Normal usage
H2382,Jan,326,342,0.0,16,4.9079754601226995,1.049079754601227,0,0,0.0,4.0,0,Normal,Normal usage
H2382,Feb,272,291,0.0,19,6.985294117647059,1.0698529411764706,0,0,0.0,3.0,0,Normal,Normal usage
H2382,Mar,272,260,0.0,-12,-4.411764705882353,0.9558823529411765,0,0,0.0,7.0,0,Normal,Normal usage
H2382,Apr,272,273,0.0,1,0.3676470588235294,1.0036764705882353,0,0,0.0,0.0,0,Normal,Normal usage
H2382,May,399,370,0.0,-29,-7.268170426065162,0.9273182957393483,0,0,0.0,8.0,0,Normal,Normal usage
H2382,Jun,419,416,0.0,-3,-0.7159904534606205,0.9928400954653938,1,0,0.0,6.0,0,Normal,Very high usage detected
H2382,Jul,418,389,0.0,-29,-6.937799043062201,0.930622009569378,0,0,0.0,5.0,0,Normal,Normal usage
H2382,Aug,272,273,0.0,1,0.3676470588235294,1.0036764705882353,0,0,0.0,1.0,0,Normal,Normal usage
H2382,Sep,272,269,0.0,-3,-1.1029411764705883,0.9889705882352942,0,0,0.0,11.0,0,Normal,Normal usage
H2382,Oct,272,293,0.0,21,7.720588235294118,1.0772058823529411,0,0,0.0,10.0,0,Normal,Normal usage
H2382,Nov,272,132,1.0,-140,-51.470588235294116,0.4852941176470588,0,0,1.0,9.0,1,Suspicious,Sudden drop in usage
H2382,Dec,321,218,1.0,-103,-32.087227414330215,0.6791277258566978,0,0,1.0,2.0,1,Suspicious,Normal usage
H2383,Jan,365,363,0.0,-2,-0.547945205479452,0.9945205479452055,0,0,0.0,4.0,0,Normal,Normal usage
H2383,Feb,300,325,0.0,25,8.333333333333332,1.0833333333333333,0,0,0.0,3.0,0,Normal,Normal usage
H2383,Mar,300,284,0.0,-16,-5.333333333333334,0.9466666666666667,0,0,0.0,7.0,0,Normal,Normal usage
H2383,Apr,300,276,0.0,-24,-8.0,0.92,0,0,0.0,0.0,0,Normal,Normal usage
H2383,May,402,417,0.0,15,3.731343283582089,1.037313432835821,1,0,0.0,8.0,0,Normal,Very high usage detected
H2383,Jun,417,419,0.0,2,0.4796163069544364,1.0047961630695443,1,0,0.0,6.0,0,Normal,Very high usage detected
H2383,Jul,429,418,0.0,-11,-2.564102564102564,0.9743589743589743,1,0,0.0,5.0,0,Normal,Very high usage detected
H2383,Aug,300,313,0.0,13,4.333333333333334,1.0433333333333332,0,0,0.0,1.0,0,Normal,Normal usage
H2383,Sep,300,328,0.0,28,9.333333333333334,1.0933333333333333,0,0,0.0,11.0,0,Normal,Normal usage
H2383,Oct,300,301,0.0,1,0.33333333333333337,1.0033333333333334,0,0,0.0,10.0,0,Normal,Normal usage
H2383,Nov,300,308,0.0,8,2.666666666666667,1.0266666666666666,0,0,0.0,9.0,0,Normal,Normal usage
H2383,Dec,340,316,0.0,-24,-7.0588235294117645,0.9294117647058824,0,0,0.0,2.0,0,Normal,Normal usage
H2384,Jan,299,300,0.0,1,0.33444816053511706,1.0033444816053512,0,0,0.0,4.0,0,Normal,Normal usage
H2384,Feb,249,224,0.0,-25,-10.040160642570282,0.8995983935742972,0,0,0.0,3.0,0,Normal,Normal usage
H2384,Mar,249,248,0.0,-1,-0.4016064257028112,0.9959839357429718,0,0,0.0,7.0,0,Normal,Normal usage
H2384,Apr,249,261,0.0,12,4.819277108433735,1.0481927710843373,0,0,0.0,0.0,0,Normal,Normal usage
H2384,May,391,416,0.0,25,6.3938618925831205,1.0639386189258313,1,0,0.0,8.0,0,Normal,Very high usage detected
H2384,Jun,356,353,0.0,-3,-0.8426966292134831,0.9915730337078652,0,0,0.0,6.0,0,Normal,Normal usage
H2384,Jul,338,343,0.0,5,1.4792899408284024,1.014792899408284,0,0,0.0,5.0,0,Normal,Normal usage
H2384,Aug,249,225,0.0,-24,-9.63855421686747,0.9036144578313253,0,0,0.0,1.0,0,Normal,Normal usage
H2384,Sep,249,258,0.0,9,3.614457831325301,1.036144578313253,0,0,0.0,11.0,0,Normal,Normal usage
H2384,Oct,249,227,0.0,-22,-8.835341365461847,0.9116465863453815,0,0,0.0,10.0,0,Normal,Normal usage
H2384,Nov,249,239,0.0,-10,-4.016064257028113,0.9598393574297188,0,0,0.0,9.0,0,Normal,Normal usage
H2384,Dec,312,340,0.0,28,8.974358974358974,1.0897435897435896,0,0,0.0,2.0,0,Normal,Normal usage
H2385,Jan,341,371,0.0,30,8.797653958944283,1.0879765395894427,0,0,0.0,4.0,0,Normal,Normal usage
H2385,Feb,280,277,0.0,-3,-1.0714285714285714,0.9892857142857143,0,0,0.0,3.0,0,Normal,Normal usage
H2385,Mar,280,295,0.0,15,5.357142857142857,1.0535714285714286,0,0,0.0,7.0,0,Normal,Normal usage
H2385,Apr,280,250,0.0,-30,-10.714285714285714,0.8928571428571429,0,0,0.0,0.0,0,Normal,Normal usage
H2385,May,401,400,0.0,-1,-0.24937655860349126,0.9975062344139651,0,0,0.0,8.0,0,Normal,Normal usage
H2385,Jun,418,428,0.0,10,2.3923444976076556,1.0239234449760766,1,0,0.0,6.0,0,Normal,Very high usage detected
H2385,Jul,385,394,0.0,9,2.3376623376623376,1.0233766233766233,0,0,0.0,5.0,0,Normal,Normal usage
H2385,Aug,280,299,0.0,19,6.785714285714286,1.0678571428571428,0,0,0.0,1.0,0,Normal,Normal usage
H2385,Sep,280,261,0.0,-19,-6.785714285714286,0.9321428571428572,0,0,0.0,11.0,0,Normal,Normal usage
H2385,Oct,280,288,0.0,8,2.857142857142857,1.0285714285714285,0,0,0.0,10.0,0,Normal,Normal usage
H2385,Nov,280,284,0.0,4,1.4285714285714286,1.0142857142857142,0,0,0.0,9.0,0,Normal,Normal usage
H2385,Dec,327,353,0.0,26,7.951070336391437,1.0795107033639144,0,0,0.0,2.0,0,Normal,Normal usage
H2386,Jan,399,299,1.0,-100,-25.062656641604008,0.7493734335839599,0,0,0.0,4.0,0,Normal,Normal usage
H2386,Feb,352,345,0.0,-7,-1.9886363636363635,0.9801136363636364,0,0,0.0,3.0,0,Normal,Normal usage
H2386,Mar,352,329,0.0,-23,-6.534090909090909,0.9346590909090909,0,0,0.0,7.0,0,Normal,Normal usage
H2386,Apr,352,335,0.0,-17,-4.829545454545454,0.9517045454545454,0,0,0.0,0.0,0,Normal,Normal usage
H2386,May,490,511,0.0,21,4.285714285714286,1.042857142857143,1,0,0.0,8.0,0,Normal,Very high usage detected
H2386,Jun,499,476,0.0,-23,-4.609218436873747,0.9539078156312625,1,0,0.0,6.0,0,Normal,Very high usage detected
H2386,Jul,501,516,0.0,15,2.9940119760479043,1.029940119760479,1,0,0.0,5.0,0,Normal,Very high usage detected
H2386,Aug,352,254,1.0,-98,-27.84090909090909,0.7215909090909091,0,0,0.0,1.0,0,Normal,Normal usage
H2386,Sep,352,378,0.0,26,7.386363636363637,1.0738636363636365,0,0,0.0,11.0,0,Normal,Normal usage
H2386,Oct,352,350,0.0,-2,-0.5681818181818182,0.9943181818181818,0,0,0.0,10.0,0,Normal,Normal usage
H2386,Nov,352,369,0.0,17,4.829545454545454,1.0482954545454546,0,0,0.0,9.0,0,Normal,Normal usage
H2386,Dec,426,424,0.0,-2,-0.4694835680751174,0.9953051643192489,1,0,0.0,2.0,0,Normal,Very high usage detected
H2387,Jan,390,383,0.0,-7,-1.7948717948717947,0.982051282051282,0,0,0.0,4.0,0,Normal,Normal usage
